dataset,stream,fault_mode,stuck_value_type,epsilon,seed,method,AUROC,AUPRC,TV_sep,KL_sep,ratio_MAE,bucket_hit1,calibration_condition,fault_rate,target_fault_rate,segment_length,stuck_value,true_bucket,calibration_train_TV_sep
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,0,ldp_distribution_surprise,0.4290497076023392,0.04855562757419354,0.06351155693537133,0.012861328515161108,,,shifted_validation,0.05,0.05,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,1,privsaf_hmm,0.4922660818713451,0.046065785654213764,0.05857549345130747,0.012126946588602246,0.018336353901985084,0.0,matched_train,0.05,0.05,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,1,privsaf_mixture,0.5246637426900586,0.05699112647428155,0.05857549345130747,0.012126946588602246,0.4827272727272727,0.0,matched_train,0.05,0.05,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,1,ldp_window_glr,0.39272660818713445,0.044147500639896024,0.05857549345130747,0.012126946588602246,0.14833333333333332,0.0,matched_train,0.05,0.05,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,1,ldp_distribution_surprise,0.5269736842105263,0.05854217667658816,0.05857549345130747,0.012126946588602246,,,matched_train,0.05,0.05,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,1,privsaf_hmm,0.4870175438596491,0.04540728239273994,0.06351155693537133,0.012861328515161108,0.018622044722426276,0.0,shifted_validation,0.05,0.05,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,1,privsaf_mixture,0.5296345029239766,0.05756082313603818,0.06351155693537133,0.012861328515161108,0.4827272727272727,0.0,shifted_validation,0.05,0.05,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,1,ldp_window_glr,0.3433479532163743,0.04088804585444888,0.06351155693537133,0.012861328515161108,0.12000000000000001,0.0,shifted_validation,0.05,0.05,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,1,ldp_distribution_surprise,0.5287865497076023,0.05875281517387992,0.06351155693537133,0.012861328515161108,,,shifted_validation,0.05,0.05,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,2,privsaf_hmm,0.3348830409356725,0.03516366853948741,0.05857549345130747,0.012126946588602246,0.01844278264324682,0.0,matched_train,0.05,0.05,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,2,privsaf_mixture,0.4529166666666667,0.044343853058402855,0.05857549345130747,0.012126946588602246,0.3503030303030303,0.0,matched_train,0.05,0.05,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,2,ldp_window_glr,0.5450657894736842,0.07031087247877275,0.05857549345130747,0.012126946588602246,0.13083333333333336,0.0,matched_train,0.05,0.05,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,2,ldp_distribution_surprise,0.5018201754385965,0.050665271951429336,0.05857549345130747,0.012126946588602246,,,matched_train,0.05,0.05,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,2,privsaf_hmm,0.3309356725146199,0.03507053018664599,0.06351155693537133,0.012861328515161108,0.01971482125727675,0.0,shifted_validation,0.05,0.05,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,2,privsaf_mixture,0.4529166666666667,0.044343853058402855,0.06351155693537133,0.012861328515161108,0.3572727272727273,0.0,shifted_validation,0.05,0.05,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,2,ldp_window_glr,0.5368274853801169,0.0661677669798046,0.06351155693537133,0.012861328515161108,0.135,0.0,shifted_validation,0.05,0.05,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,2,ldp_distribution_surprise,0.5010453216374269,0.05058949126905225,0.06351155693537133,0.012861328515161108,,,shifted_validation,0.05,0.05,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,0,privsaf_hmm,0.5987426900584796,0.060608315224460904,0.05857549345130747,0.012126946588602246,0.013475013020136123,0.0,matched_train,0.05,0.05,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,0,privsaf_mixture,0.5162500000000001,0.04974058540415997,0.05857549345130747,0.012126946588602246,0.18303030303030304,0.0,matched_train,0.05,0.05,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,0,ldp_window_glr,0.4902704678362573,0.05203734305262088,0.05857549345130747,0.012126946588602246,0.11750000000000001,0.0,matched_train,0.05,0.05,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,0,ldp_distribution_surprise,0.48543128654970763,0.05040361479027703,0.05857549345130747,0.012126946588602246,,,matched_train,0.05,0.05,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,0,privsaf_hmm,0.6484795321637428,0.08268430154823296,0.06351155693537133,0.012861328515161108,0.016727228274343586,1.0,shifted_validation,0.05,0.05,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,0,privsaf_mixture,0.5162500000000001,0.04974058540415997,0.06351155693537133,0.012861328515161108,0.19,0.0,shifted_validation,0.05,0.05,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,0,ldp_window_glr,0.5563815789473684,0.06997243724425821,0.06351155693537133,0.012861328515161108,0.11583333333333333,0.0,shifted_validation,0.05,0.05,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,0,ldp_distribution_surprise,0.4839692982456141,0.05024941312532166,0.06351155693537133,0.012861328515161108,,,shifted_validation,0.05,0.05,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,1,privsaf_hmm,0.8404532163742691,0.26091879868206336,0.05857549345130747,0.012126946588602246,0.0686440817553056,0.0,matched_train,0.05,0.05,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,1,privsaf_mixture,0.5471418128654971,0.05618763343077178,0.05857549345130747,0.012126946588602246,0.5872727272727272,0.0,matched_train,0.05,0.05,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,1,ldp_window_glr,0.9201535087719297,0.4452631526621122,0.05857549345130747,0.012126946588602246,0.14750000000000002,0.0,matched_train,0.05,0.05,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,1,ldp_distribution_surprise,0.45072368421052633,0.04647498800110726,0.05857549345130747,0.012126946588602246,,,matched_train,0.05,0.05,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,1,privsaf_hmm,0.8488450292397661,0.27931432812652995,0.06351155693537133,0.012861328515161108,0.07131362588858536,0.0,shifted_validation,0.05,0.05,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,1,privsaf_mixture,0.5471418128654971,0.05618763343077178,0.06351155693537133,0.012861328515161108,0.5942424242424242,0.0,shifted_validation,0.05,0.05,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,1,ldp_window_glr,0.945248538011696,0.4705125838438918,0.06351155693537133,0.012861328515161108,0.1075,0.0,shifted_validation,0.05,0.05,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,1,ldp_distribution_surprise,0.45117690058479537,0.04647150291923409,0.06351155693537133,0.012861328515161108,,,shifted_validation,0.05,0.05,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,2,privsaf_hmm,0.4673830409356725,0.04324034566800303,0.05857549345130747,0.012126946588602246,0.05210770550537154,0.0,matched_train,0.05,0.05,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,2,privsaf_mixture,0.43906432748538016,0.04478430693221212,0.05857549345130747,0.012126946588602246,0.3781818181818182,0.0,matched_train,0.05,0.05,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,2,ldp_window_glr,0.44929093567251466,0.05050749739296123,0.05857549345130747,0.012126946588602246,0.14666666666666667,0.0,matched_train,0.05,0.05,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,2,ldp_distribution_surprise,0.5109356725146199,0.04876190972840837,0.05857549345130747,0.012126946588602246,,,matched_train,0.05,0.05,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,2,privsaf_hmm,0.4522807017543859,0.04217289218349343,0.06351155693537133,0.012861328515161108,0.05622917116611202,0.0,shifted_validation,0.05,0.05,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,2,privsaf_mixture,0.43906432748538016,0.04478430693221212,0.06351155693537133,0.012861328515161108,0.3781818181818182,0.0,shifted_validation,0.05,0.05,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,2,ldp_window_glr,0.4617470760233918,0.05120549213246073,0.06351155693537133,0.012861328515161108,0.14916666666666667,0.0,shifted_validation,0.05,0.05,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,2,ldp_distribution_surprise,0.5105555555555555,0.048703815394156025,0.06351155693537133,0.012861328515161108,,,shifted_validation,0.05,0.05,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,0,privsaf_hmm,0.44645833333333335,0.11251505989952638,0.05857549345130747,0.012126946588602246,0.011812646643931626,0.0,matched_train,0.1,0.1,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,0,privsaf_mixture,0.4922029320987654,0.09635153327020998,0.05857549345130747,0.012126946588602246,0.09818181818181818,0.0,matched_train,0.1,0.1,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,0,ldp_window_glr,0.4194753086419753,0.08461252917405467,0.05857549345130747,0.012126946588602246,0.09416666666666665,0.0,matched_train,0.1,0.1,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,0,ldp_distribution_surprise,0.474795524691358,0.09718928305279706,0.05857549345130747,0.012126946588602246,,,matched_train,0.1,0.1,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,0,privsaf_hmm,0.4464814814814815,0.11195912109967603,0.06351155693537133,0.012861328515161108,0.010942967004468895,0.0,shifted_validation,0.1,0.1,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,0,privsaf_mixture,0.4922029320987654,0.09635153327020998,0.06351155693537133,0.012861328515161108,0.09121212121212122,0.0,shifted_validation,0.1,0.1,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,0,ldp_window_glr,0.39243441358024694,0.08159373495274196,0.06351155693537133,0.012861328515161108,0.09416666666666665,0.0,shifted_validation,0.1,0.1,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,0,ldp_distribution_surprise,0.47538194444444437,0.09729633015734769,0.06351155693537133,0.012861328515161108,,,shifted_validation,0.1,0.1,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,1,privsaf_hmm,0.3757484567901235,0.08148777907262264,0.05857549345130747,0.012126946588602246,0.03944258735158265,0.0,matched_train,0.1,0.1,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,1,privsaf_mixture,0.5069251543209876,0.10134252614783212,0.05857549345130747,0.012126946588602246,0.5721212121212121,0.0,matched_train,0.1,0.1,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,1,ldp_window_glr,0.5332600308641975,0.14697897106139052,0.05857549345130747,0.012126946588602246,0.1,0.0,matched_train,0.1,0.1,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,1,ldp_distribution_surprise,0.4862152777777778,0.09964688704184116,0.05857549345130747,0.012126946588602246,,,matched_train,0.1,0.1,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,1,privsaf_hmm,0.3867901234567902,0.08413442629753862,0.06351155693537133,0.012861328515161108,0.040364296320453324,0.0,shifted_validation,0.1,0.1,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,1,privsaf_mixture,0.5113773148148149,0.10220660023798132,0.06351155693537133,0.012861328515161108,0.5721212121212121,0.0,shifted_validation,0.1,0.1,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,1,ldp_window_glr,0.5831442901234568,0.1568207884316353,0.06351155693537133,0.012861328515161108,0.09083333333333332,0.0,shifted_validation,0.1,0.1,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,1,ldp_distribution_surprise,0.4854436728395062,0.09952147292109914,0.06351155693537133,0.012861328515161108,,,shifted_validation,0.1,0.1,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,2,privsaf_hmm,0.43192901234567893,0.08795374143957391,0.05857549345130747,0.012126946588602246,0.024635637215277742,0.0,matched_train,0.1,0.1,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,2,privsaf_mixture,0.4915277777777778,0.1008143183171867,0.05857549345130747,0.012126946588602246,0.3490909090909091,0.0,matched_train,0.1,0.1,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,2,ldp_window_glr,0.442704475308642,0.10866240464738675,0.05857549345130747,0.012126946588602246,0.065,0.0,matched_train,0.1,0.1,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,2,ldp_distribution_surprise,0.4998842592592593,0.10599895014980557,0.05857549345130747,0.012126946588602246,,,matched_train,0.1,0.1,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,2,privsaf_hmm,0.42917438271604935,0.0860561904131254,0.06351155693537133,0.012861328515161108,0.026982479352947036,0.0,shifted_validation,0.1,0.1,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,2,privsaf_mixture,0.4915277777777778,0.1008143183171867,0.06351155693537133,0.012861328515161108,0.3560606060606061,0.0,shifted_validation,0.1,0.1,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,2,ldp_window_glr,0.4359760802469136,0.10989834581407076,0.06351155693537133,0.012861328515161108,0.0625,0.0,shifted_validation,0.1,0.1,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,2,ldp_distribution_surprise,0.49875771604938274,0.10575022695329925,0.06351155693537133,0.012861328515161108,,,shifted_validation,0.1,0.1,12,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,0,privsaf_hmm,0.5140432098765432,0.09465134094560015,0.05857549345130747,0.012126946588602246,0.02995269382005214,0.0,matched_train,0.1,0.1,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,0,privsaf_mixture,0.4948688271604938,0.09387033518549412,0.05857549345130747,0.012126946588602246,0.19575757575757577,0.0,matched_train,0.1,0.1,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,0,ldp_window_glr,0.397349537037037,0.08557481343697759,0.05857549345130747,0.012126946588602246,0.07916666666666666,0.0,matched_train,0.1,0.1,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,0,ldp_distribution_surprise,0.4457561728395062,0.09572223699142433,0.05857549345130747,0.012126946588602246,,,matched_train,0.1,0.1,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,0,privsaf_hmm,0.5297453703703704,0.09725804608260788,0.06351155693537133,0.012861328515161108,0.031054419108467457,0.0,shifted_validation,0.1,0.1,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,0,privsaf_mixture,0.49864969135802467,0.09456354290233074,0.06351155693537133,0.012861328515161108,0.2096969696969697,0.0,shifted_validation,0.1,0.1,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,0,ldp_window_glr,0.43850694444444444,0.09288208642085313,0.06351155693537133,0.012861328515161108,0.07333333333333333,0.0,shifted_validation,0.1,0.1,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,0,ldp_distribution_surprise,0.4460570987654321,0.09573391723211425,0.06351155693537133,0.012861328515161108,,,shifted_validation,0.1,0.1,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,1,privsaf_hmm,0.5480015432098765,0.10534259251753927,0.05857549345130747,0.012126946588602246,0.05990691792355923,0.0,matched_train,0.1,0.1,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,1,privsaf_mixture,0.5196334876543209,0.1061834729608898,0.05857549345130747,0.012126946588602246,0.4884848484848485,0.0,matched_train,0.1,0.1,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,1,ldp_window_glr,0.5669097222222222,0.13949825790747827,0.05857549345130747,0.012126946588602246,0.07249999999999998,0.0,matched_train,0.1,0.1,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,1,ldp_distribution_surprise,0.4810763888888889,0.09814420015110298,0.05857549345130747,0.012126946588602246,,,matched_train,0.1,0.1,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,1,privsaf_hmm,0.5633024691358025,0.11168189386792773,0.06351155693537133,0.012861328515161108,0.06200374214245277,0.0,shifted_validation,0.1,0.1,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,1,privsaf_mixture,0.5248186728395061,0.10715466170670543,0.06351155693537133,0.012861328515161108,0.4884848484848485,0.0,shifted_validation,0.1,0.1,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,1,ldp_window_glr,0.5835686728395062,0.1432990948642442,0.06351155693537133,0.012861328515161108,0.0975,0.0,shifted_validation,0.1,0.1,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,1,ldp_distribution_surprise,0.48163966049382717,0.09823805391434426,0.06351155693537133,0.012861328515161108,,,shifted_validation,0.1,0.1,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,2,privsaf_hmm,0.4098302469135803,0.07933869081932379,0.05857549345130747,0.012126946588602246,0.06146030051390758,0.0,matched_train,0.1,0.1,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,2,privsaf_mixture,0.47508487654320986,0.09629257537012123,0.05857549345130747,0.012126946588602246,0.34212121212121216,0.0,matched_train,0.1,0.1,24,-0.84375,2,0.05857549345130747
air_quality,C6H6(GT),segment_stuck,mode_bucket,0.5,2,ldp_window_glr,0.5349652777777778,0.13368253439031116,0.05857549345130747,0.012126946588602246,0.08166666666666667,0.0,matched_train,0.1,0.1,24,-0.84375,2,0.05857549345130747
